D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_46_524.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_46_524.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_46_524.jpg, 0, 0, 0, 7.773539E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_46_629.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_46_629.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_46_629.jpg, 0, 0, 0, 7.819789E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_46_729.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_46_729.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_46_729.jpg, 0, 0, 0, 7.798018E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_46_833.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_46_833.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_46_833.jpg, 0, 0, 0, 7.808824E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_46_941.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_46_941.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_46_941.jpg, 0, 0, 0, 7.834046E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_47_046.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_47_046.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_47_046.jpg, 0, 0, 0, 7.767856E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_47_149.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_47_149.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_47_149.jpg, 0, 0, 0, 7.881036E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_47_255.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_47_255.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_47_255.jpg, 0, 0, 0, 7.905321E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_47_361.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_47_361.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_47_361.jpg, 0, 0, 0, 7.802461E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_47_467.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_47_467.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_47_467.jpg, 0, 0, 0, 7.836048E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_47_580.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_47_580.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_47_580.jpg, 0, 0, 0, 7.80017E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_47_684.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_47_684.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_47_684.jpg, 0, 0, 0, 7.772072E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_47_792.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_47_792.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_47_792.jpg, 0, 0, 0, 7.831227E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_47_896.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_47_896.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_47_896.jpg, 0, 0, 0, 7.899685E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_47_999.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_47_999.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_47_999.jpg, 0, 0, 0, 7.787524E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_48_116.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_48_116.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_48_116.jpg, 0, 0, 0, 7.839684E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_48_221.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_48_221.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_48_221.jpg, 0, 0, 0, 7.982463E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_48_324.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_48_324.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_48_324.jpg, 0, 0, 0, 7.815475E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_48_430.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_48_430.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_48_430.jpg, 0, 0, 0, 7.812037E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_48_532.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_48_532.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_48_532.jpg, 0, 0, 0, 7.813241E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_48_634.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_48_634.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_48_634.jpg, 0, 0, 0, 7.771514E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_48_736.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_48_736.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_48_736.jpg, 0, 0, 0, 7.885411E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_48_841.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_48_841.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_48_841.jpg, 0, 0, 0, 7.787266E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_48_944.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_48_944.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_48_944.jpg, 0, 0, 0, 7.794402E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_49_045.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_49_045.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_49_045.jpg, 0, 0, 0, 7.818251E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_49_146.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_49_146.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_49_146.jpg, 0, 0, 0, 7.773734E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_49_251.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_49_251.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_49_251.jpg, 0, 0, 0, 7.85567E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_49_357.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_49_357.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_49_357.jpg, 0, 0, 0, 7.806563E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_49_457.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_49_457.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_49_457.jpg, 0, 0, 0, 7.898502E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_49_561.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_49_561.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_49_561.jpg, 0, 0, 0, 7.790192E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_49_662.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_49_662.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_49_662.jpg, 0, 0, 0, 8.046474E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_49_769.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_49_769.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_49_769.jpg, 0, 0, 0, 7.998863E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_49_870.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_49_870.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_49_870.jpg, 0, 0, 0, 7.802987E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_49_977.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_49_977.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_49_977.jpg, 0, 0, 0, 7.804311E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_50_082.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_50_082.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_50_082.jpg, 0, 0, 0, 7.828927E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_50_193.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_50_193.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_50_193.jpg, 0, 0, 0, 7.854988E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_50_294.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_50_294.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_50_294.jpg, 0, 0, 0, 7.821642E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_50_403.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_50_403.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_50_403.jpg, 0, 0, 0, 7.857614E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_50_508.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_50_508.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_50_508.jpg, 0, 0, 0, 7.823294E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_50_610.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_50_610.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_50_610.jpg, 0, 0, 0, 7.807429E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_50_711.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_50_711.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_50_711.jpg, 0, 0, 0, 7.81359E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_50_820.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_50_820.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_50_820.jpg, 0, 0, 0, 7.846327E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_50_925.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_50_925.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_50_925.jpg, 0, 0, 0, 7.833749E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_51_027.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_51_027.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_51_027.jpg, 0, 0, 0, 7.947062E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_51_129.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_51_129.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_51_129.jpg, 0, 0, 0, 7.82285E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_51_238.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_51_238.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_51_238.jpg, 0, 0, 0, 8.150843E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_51_349.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_51_349.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_51_349.jpg, 0, 0, 0, 7.755381E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_51_461.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_51_461.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_51_461.jpg, 0, 0, 0, 7.794693E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_51_562.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_51_562.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_51_562.jpg, 0, 0, 0, 7.871378E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_51_663.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_51_663.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_51_663.jpg, 0, 0, 0, 7.787204E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_51_768.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_51_768.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_51_768.jpg, 0, 0, 0, 7.818358E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_51_876.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_51_876.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_51_876.jpg, 0, 0, 0, 7.81004E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_51_981.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_51_981.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_51_981.jpg, 0, 0, 0, 8.012871E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_52_084.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_52_084.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_52_084.jpg, 0, 0, 0, 7.816962E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_52_187.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_52_187.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_52_187.jpg, 0, 0, 0, 7.812453E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_52_289.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_52_289.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_52_289.jpg, 0, 0, 0, 7.837723E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_52_391.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_52_391.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_52_391.jpg, 0, 0, 0, 7.897271E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_52_494.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_52_494.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_52_494.jpg, 0, 0, 0, 7.827828E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_52_598.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_52_598.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_52_598.jpg, 0, 0, 0, 7.836489E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_52_709.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_52_709.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_52_709.jpg, 0, 0, 0, 7.83821E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_52_810.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_52_810.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_52_810.jpg, 0, 0, 0, 7.926886E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_52_917.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_52_917.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_52_917.jpg, 0, 0, 0, 7.811457E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_53_024.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_53_024.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_53_024.jpg, 0, 0, 0, 7.983221E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_53_125.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_53_125.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_53_125.jpg, 0, 0, 0, 7.867951E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_53_227.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_53_227.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_53_227.jpg, 0, 0, 0, 7.790695E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_53_329.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_53_329.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_53_329.jpg, 0, 0, 0, 7.831687E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_53_434.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_53_434.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_53_434.jpg, 0, 0, 0, 7.858874E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_53_536.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_53_536.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_53_536.jpg, 0, 0, 0, 7.790529E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_53_642.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_53_642.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_53_642.jpg, 0, 0, 0, 7.778416E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_53_743.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_53_743.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_53_743.jpg, 0, 0, 0, 8.02832E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_53_844.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_53_844.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_53_844.jpg, 0, 0, 0, 7.818556E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_53_952.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_53_952.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_53_952.jpg, 0, 0, 0, 7.763296E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_54_058.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_54_058.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_54_058.jpg, 0, 0, 0, 8.036644E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_54_165.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_54_165.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_54_165.jpg, 0, 0, 0, 7.922646E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_54_270.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_54_270.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_54_270.jpg, 0, 0, 0, 7.945987E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_54_376.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_54_376.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_54_376.jpg, 0, 0, 0, 7.795625E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_54_478.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_54_478.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_54_478.jpg, 0, 0, 0, 7.808831E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_54_583.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_54_583.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_54_583.jpg, 0, 0, 0, 7.798279E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_54_686.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_54_686.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_54_686.jpg, 0, 0, 0, 7.84841E-05
D:\Behaviroul Cloning\Data\IMG\center_2021_03_17_19_43_54_793.jpg, D:\Behaviroul Cloning\Data\IMG\left_2021_03_17_19_43_54_793.jpg, D:\Behaviroul Cloning\Data\IMG\right_2021_03_17_19_43_54_793.jpg, 0, 0, 0, 7.839291E-05
